Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Disclaimers (product.metafields.custom.disclaimers),ISBN (Media) (product.metafields.custom.med_isbn),SpecficationXX (product.metafields.custom.specficationxx),Vintage (product.metafields.custom.vintage),Art style (product.metafields.shopify.art-style),Book cover type (product.metafields.shopify.book-cover-type),Color (product.metafields.shopify.color-pattern),Compatible string instrument (product.metafields.shopify.compatible-string-instrument),Condition (product.metafields.shopify.condition),Dispenser type (product.metafields.shopify.dispenser-type),Fastener finish (product.metafields.shopify.fastener-finish),Genre (product.metafields.shopify.genre),Handle material (product.metafields.shopify.handle-material),Hardware material (product.metafields.shopify.hardware-material),Instrument accessory material (product.metafields.shopify.instrument-accessory-material),Instrument material (product.metafields.shopify.instrument-material),Item condition (product.metafields.shopify.item-condition),Manufacturer type (product.metafields.shopify.manufacturer-type),Material (product.metafields.shopify.material),Media access (product.metafields.shopify.media-access),Media theme (product.metafields.shopify.media-theme),Model train accessory type (product.metafields.shopify.model-train-accessory-type),Model train theme (product.metafields.shopify.model-train-theme),Molding application (product.metafields.shopify.molding-application),Music genre (product.metafields.shopify.music-genre),Nut form (product.metafields.shopify.nut-form),Style (product.metafields.shopify.style),Suitable for material type (product.metafields.shopify.suitable-for-material-type),Target audience (product.metafields.shopify.target-audience),Washer form (product.metafields.shopify.washer-form),Diameter of Arbor (product.metafields.specs.diameter_of_arbor),Diameter of Loop (product.metafields.specs.diameter_of_loop),Inner Connection Type (product.metafields.specs.inner_connection_type),Length (product.metafields.specs.length),Outer Connection Type (product.metafields.specs.outer_connection_type),Thickness (product.metafields.specs.thickness),Width (product.metafields.specs.width),Tools_Used (product.metafields.thephonographshop.tools_used),Applications (product.metafields.tps.applications),Components (product.metafields.tps.components),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
columbia-winding-key-fancy-threaded-female-nickle-3015n,Columbia Winding Key Fancy Threaded Female Nickle 3015N,"Columbia Winding Key (Fancy) for:<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Q<br data-mce-fragment=""1""><br data-mce-fragment=""1""> Threaded Female, Nickle Plated",thephonographshop,Uncategorized,Cranks,"Columbia, Crank",FALSE,Title,Default Title,,,,,,,,WND-KEY-TF-COL-B-3015N-R,25.51457081,shopify,4,deny,manual,30,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/products/R-WND-KEY-TF-COL-3015N.jpg?v=1641340828,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,10,draft
columbia-winding-key,Columbia Winding Key,"Columbia Winding Key for:<br data-mce-fragment=""1""><br data-mce-fragment=""1"">AB<br data-mce-fragment=""1"">B<br data-mce-fragment=""1"">Q<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Threaded Female, Nickel Plated",thephonographshop,,Cranks,"Columbia, Crank",FALSE,Title,Default Title,,,,,,,,R-WND-KEY-TF-COL-3013N,28.34952313,shopify,12,deny,manual,21.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/products/R-WND-KEY-TF-COL-Q-3013N.jpg?v=1641338564,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,7.06,draft
columbia-reproducer-no-6-needle-arm-needle-screw,Columbia Reproducer Needle Arm Screw (3943BL),"Columbia Reproducer Needle Arm Needle Screw (Thumb Screw) for:<br><br>No. 6<br data-mce-fragment=""1"">No. 6-A<br data-mce-fragment=""1"">No. 6-C<br><br><strong>Dimensions</strong><br><br>Threads - 2-56",thephonographshop,Hardware > Hardware Accessories > Hardware Fasteners > Screws,Thumb Screws,"Columbia, Reproducer, Thumb Screw",TRUE,Title,Default Title,,,,,,,,REP-NDL-ARM-SC-COL-3943BL-R,5.669904625,shopify,230,deny,manual,2.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/products/REP-NDL-ARM-SC-COL-3943BL-R.jpg?v=1681073113,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,1,active
victor-reproducer-victrola-no-2-needle-arm-needle-screw,Victor Reproducer Victrola No 2 Needle Arm Screw (5368BL),"Victor Reproducer Victrola No 2 Needle Screw (Thumb Screw) for:<br><br><strong>Victrola No 2 -</strong> <br><br>Sound Box No 2N<br>Sound Box Bo 2G<br>Orthophonic<br><br><strong>Dimensions</strong><br><br>Length - 5/16""<br>Length Threads - 3/16""<br>Diameter Threads - 1/16""<br>Diameter Head - 19/64""<br>Head Knurled",thephonographshop,Hardware > Hardware Accessories > Hardware Fasteners > Screws,Thumb Screws,"Reproducer, Victor, Victrola No 2",TRUE,Title,Default Title,,,,,,,,REP-NDL-ARM-SC-VIC-5368BL-R,0.8,shopify,157,deny,manual,3.49,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/products/REP-NDL-ARM-SC-VIC-5368BL-R.jpg?v=1681058447,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1.08,active
victor-reproducer-exhibition-needle-arm-needle-screw,Victor Reproducer Exhibition Needle Arm Screw (1228BL),"<p>Victor Reproducer Exhibition Needle Arm Needle Screw (Thumb Screw) for:<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>Exhibition Reproducer -</strong> <br data-mce-fragment=""1""><br data-mce-fragment=""1"">Sound Box #11 (Nickel)<br data-mce-fragment=""1"">Sound Box #12 (Gold)<br data-mce-fragment=""1"">Sound Box #13 (Long Throat)</p>
<p><strong>Dimensions:</strong><br><br>Length - 5/16""<br>Threaded Part - 3/16""<br>Diameter Threads - ▽1/16""<br>Diameter Head - 19/64""</p>",thephonographshop,Hardware > Hardware Accessories > Hardware Fasteners > Screws,Thumb Screws,"Exhibition, Reproducer, Victor",TRUE,Title,Default Title,,,,,,,,REP-NDL-ARM-SC-VIC-1228BL-R,7,shopify,184,deny,manual,3.49,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/products/REP-NDL-ARM-NDL-SC-VIC-1228BL-R.jpg?v=1681055946,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1.15,active
victor-reproducer-victrola-no-2-needle-arm-spring,Victor Victrola No 2 Reproducer Needle Arm Spring (5367BL),"<span>Needle Arm Spring for:</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span>Victrola No 2</span><br data-mce-fragment=""1"">
<ul>
<li>Sound Box No 2N</li>
<li>Sound Box No 2G</li>
</ul>
<strong>Dimensions</strong><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span>Length - 27/64""</span><br data-mce-fragment=""1""><span>Width Ends - 9/64""</span><br data-mce-fragment=""1""><span>Material - Blued Spring Steel</span>",thephonographshop,Hardware > Hardware Accessories > Springs,Reproducer Springs,"Victor, Victrola No 2",TRUE,Title,Default Title,,,,,,,,REP-ARM-SPR-VIC-5367BL-R,3.6,shopify,593,deny,manual,3.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/products/REP-ARM-SPR-VIC-5367BL-R.jpg?v=1670449340,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,2,active
victor-reproducer-needle-arm-spring,Victor Reproducer Exhibition Needle Arm Spring,"Victor Reproducer Needle Arm Spring (Tension) for:<br><br>Sound Box #11<br>Sound Box #12<br>Sound Box #13<br><br><strong>Dimensions</strong><br><br>Length ▽1/2"" <br>Width 5/32"" <br>Width Narrow Part 7/64""",thephonographshop,Hardware > Hardware Accessories > Springs,Reproducer Springs,"Exhibition, Victor",TRUE,Title,Default Title,,,,,,,,REP-ARM-SPR-VIC-487BL-O,1.9,shopify,1492,deny,manual,2.25,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/products/REP-ARM-SPR-VIC-487BL-R.jpg?v=1670554277,1,,FALSE,,,,,,,,,,,,,,,,,Certified Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,0.49,active
edison-home-mandrel-bushing-brass,"Edison Home Main (Cylinder, Mandrel) Shaft Bushing","<p>Main (Cylinder, Mandrel) Bushing for:<br><br>Home Model D<br>Triumph Model D<br>Others<br><br><strong>Dimensions</strong><br><br>Length - 5/8""<br>Diameter - 43/64""<br>ID - 3/8""</p>",thephonographshop,,Bushings,Edison,TRUE,Title,Default Title,,,,,,,,TOP-MN-SHFT-BSH-EDN-2723PF-R,362.873896,shopify,368,deny,manual,14.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/products/TOP-MN-SHFT-BSH-EDN-2723PF-R.jpg?v=1664222762,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,4.25,active
edison-standard-d-mandrel-brass-bushing,"Edison Standard Main (Cylinder, Mandrel) Shaft Bushing","<p>Cylinder (Mandrel) Bushing for:<br><br>Edison Standard D<br>Others<br><br><strong>Dimensions</strong><br><br>Length - 1 1/8""<br>Diameter - 1/2""<br>ID - 5/16""<br>Diameter of Oil Hole - 3/16""</p>",thephonographshop,,Bushings,"Edison, Standard",TRUE,Title,Default Title,,,,,,,,TOP-MN-SHFT-BSH-EDN-1738PF-R,22.6796185,shopify,236,deny,manual,14.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/products/TOP-MN-SHFT-BSH-EDN-1738PF-R.jpg?v=1664222665,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,4.95,active
victor-spring-barrel-sleeve-set-screw,Victor Spring Barrel Sleeve Set Screw (5486WN),"Victor Spring Barrel Sleeve Set Screw for:<br data-mce-fragment=""1""><br data-mce-fragment=""1"">V-2, 3, 4<br data-mce-fragment=""1""><br data-mce-fragment=""1"">VV-XXV, 80, 90, 100, 105, 210, 215, 220, 240, 260, 280<br><br><strong>Dimensions</strong><br><br>Length 13/32""<br data-mce-fragment=""1"">Diameter Head 3/16""<br data-mce-fragment=""1"">Diameter Small End 7.64<br data-mce-fragment=""1"">Length Small End 5/32""<br data-mce-fragment=""1"">Length Threads 3/16"" <br data-mce-fragment=""1""><br>",thephonographshop,Hardware > Hardware Accessories > Hardware Fasteners > Screws,Set Screws,"VIC-2, VIC-3, VIC-4, Victor, VV-100, VV-105, VV-210, VV-215, VV-220, VV-240, VV-260, VV-280, VV-80, VV-90, VV-XXV",TRUE,Title,Default Title,,,,,,,,SPB-SLV-SC-VIC-5486WN-R,3.9,shopify,173,deny,manual,7.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/products/SPB-SLV-SC-VIC-5486WN-R.jpg?v=1672010626,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,4,active
naale-200-standard-soft-needle-tin,NAALE 200 Standard Soft Tone Needle Tin,"Original Naale Needle Tin (Empty)<br data-mce-fragment=""1""><br data-mce-fragment=""1"">You may not receive the one pictured. Only available while supplies last.",thephonographshop,,Needle Tin,"Columbia, Needles, Pathe, Reproducer, Victor",TRUE,Title,Default Title,,,,,,,,ACC-NDL-TIN-NAALE-200-O,5.669904625,shopify,5,deny,manual,8,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/products/O-NDL-TIN-200-NAALE-101.jpg?v=1641136569,1,,FALSE,,,,,,,,,,,,,,,,,Certified Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,2,active
victor-ball-governor-weight,Victor Governor Weight (Ball) Large Round Brass,"<p>Victor Governor Weight (Ball) Large Round Brass </p>
<p><strong>Dimensions</strong></p>
<p>Diameter 11/16""</p>
<p><em>Assembled with Set Screw</em></p>",thephonographshop,,Weight,"Governor, Victor",TRUE,Title,Default Title,,,,,,,,GOV-WGHT-ASM-VIC-68EX-R,8.504856938,shopify,10,deny,manual,6.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/products/GOV-WGHT-ASM-VIC-68EX-R_TOP.jpg?v=1658420534,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,3.5,active
victor-ball-governor-weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0554/0236/4972/products/GOV-WGHT-ASM-VIC-68EX-R_BTTM.jpg?v=1658420544,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edison-amberola-governor-weight-with-spring,Edison Amberola Governor Weight with Spring,"<p>Governor Weight with Spring for:<br><br>Amberola A-VI<br>Amberola V<br>Amberola 30<br>Amberola 50<br>Amberola 75<br>Others</p>
<p><strong>Dimensions</strong></p>
<p>Diameter of Weight - 1/2""<br>Thickness of Weight - 5/16""<br>Length of Spring - 2 19/64""<br>Width of Spring - 3/16""<br>Thickness of Spring - 0.008""</p>",thephonographshop,,Weight,"Edison, Governor",TRUE,Title,Default Title,,,,,,,,GOV-WGHT-ASM-EDN-6825PF-R,8.504856938,shopify,8,deny,manual,4.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/products/GOV-WGHT-ASM-EDN-6825-R.jpg?v=1666630705,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,2.5,active
edison-second-pinion-19-tooth-gear,Edison Second Pinion (19 Tooth Gear),Edison Second Pinion (19 Tooth Gear) for:<br><br>Edison Home,thephonographshop,,Pinion,Edison,TRUE,Title,Default Title,,,,,,,,TOP-2ND-PNN-EDN-2092-R,5.669904625,shopify,54,deny,manual,12,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/products/TOP-SND-PNN-EDN-2092-R.jpg?v=1642315606,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,4,active
columbia-bevel-gear,Columbia Governor Bevel Gear,"<p>Columbia Governor Bevel Gear (45) <br><br>Used with Columbia Fiber Gear R-GOV-FBR-GR-COL-A144</p>
<p> </p>",thephonographshop,,Gear,"Columbia, Governor",TRUE,Title,Default Title,,,,,,,,GOV-BVL-GR-COL-A372-R,19.84466619,shopify,19,deny,manual,25.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/products/GOV-BVL-GR-COL-A372-R.jpg?v=1642314841,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,8,active
columbia-b-governor-spring,Governor Ball (Weight) Spring Columbia B 201,"Columbia Governor Ball (Weight) Spring for:<br><br>Columbia B<br>Others<br><br><strong>Dimensions</strong><br><br>Length 1 7/8""<br>Width 1/8""<br>Thickness .007""",thephonographshop,Hardware > Hardware Accessories > Springs,Springs,"Columbia, Governor, Spring",TRUE,Title,Default Title,,,,,,,,GOV-BLL-SPR-COL-B-201-R,2.834952313,shopify,550,deny,manual,1.25,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/products/GOV-BLL-SPR-COL-B-201-R.jpg?v=1642455932,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,0.04,active
victor-governor-spring-3-16-wide,"Victor Governor Ball (Weight) Spring 3/16"" 1729PF","Victor Governor Ball (Weight) Spring for:<br><br>Victrola and Late Horn Machines<br><br><strong>Dimensions</strong><br><br>Length 2""<br>Width 3/16""<br>Thickness .008""",thephonographshop,Hardware > Hardware Accessories > Springs,Springs,"Governor, Spring, Victor",FALSE,Title,Default Title,,,,,,,,GOV-BLL-SPR-VIC-1729PF-R,2.834952313,shopify,159,deny,manual,1.25,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/products/GOV-BLL-SPR-VIC-1729PF-R.jpg?v=1642462124,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,0.3,draft
victor-governor-spring-1-4-wide,"Victor Governor Ball (Weight) Spring 1/4"" Wide 9002","Victor Governor Ball (Weight) Spring for:<br><br>Early Horn Machines<br><br><strong>Dimensions</strong><br><br>Length 2 9/16""<br>Width 1/4""<br>Thickness .006""",thephonographshop,Hardware > Hardware Accessories > Springs,Springs,"Governor, Spring, Victor",FALSE,Title,Default Title,,,,,,,,GOV-BLL-SPRG-VIC-9002-R,2.834952313,shopify,29,deny,manual,1.25,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/products/GOV-BLL-SPRG-VIC-9002-R.jpg?v=1642460778,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,0.35,draft
columbia-governor-fiber-gear,Columbia Governor Fiber Gear A144,"Columbia Governor Fiber Gear<br><br><strong>Dimensions</strong><br><br>Diameter - 1 1/16""<br>Thickness - 3/32""<br>ID - 5/8""",thephonographshop,,Gears,"Columbia, Governor, Turntable",TRUE,Title,Default Title,,,,,,,,GOV-FBR-GR-COL-A144-R,5.669904625,shopify,85,deny,manual,45.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/products/GOV-FBR-GR-COL-A144-R.jpg?v=1662865342,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,26,active
victor-turntable-spindle-driving-gear,Victor Turntable Spindle Drive Gear (974PF),"<p>Victor Turntable Spindle Driving Gear For:<br data-mce-fragment=""1""><br data-mce-fragment=""1"">V-JR, 0, 1<br data-mce-fragment=""1"">VV-IV, VI, VIII</p>
<p><strong>Dimensions</strong><br><br>Diameter Gear 1 15/64""<br>Thickness Gear 1/16""<br>Diameter Hole 17/32""<br>Distance through Center 35/64""<br>Diameter Large Collar 3/4""<br>Diameter Small Collar ▽15/32""</p>",thephonographshop,Uncategorized,Drive Gears,"Governor, Turntable, VIC-0, VIC-1, VIC-Jr, Victor, VV-IV, VV-VI, VV-VIII",FALSE,Title,Default Title,,,,,,,,TBL-SPNDL-DRV-GR-VIC-974BPF-R,19.84466619,shopify,6,deny,manual,36.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/products/TBL-SPNDL-DRV-GR-VIC-974BPF-R.jpg?v=1672015299,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,12.5,draft
victor-turntable-spindle-driving-gear,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0554/0236/4972/products/TBL-SPNDL-DRV-GR-VIC-974BPF-R_BTTM.jpg?v=1672015306,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
victor-governor-drive-gear,Victor Turntable Spindle Drive Gear (3029PF),"<p>Turntable Spindle Driving Gear for:<br><br>V-0, 1, 2, 3, 4, 5, 6<br><br>VV-IX, X, XI, XII, XIV, XVI<br><br><strong>Dimensions</strong><br><br>Diameter 1 17/64"" <br>Thickness 1/16"" OD<br>Collar 3/4"" Diameter Hole 3/8"" <br>Length Collars 1/4"" and 7/32"" <br>Number of teeth 28<br><br>Assembled with Governor Drive Set Screw GOV-DRV-SS-VIC-1024WN-R</p>",thephonographshop,Uncategorized,Governor Drive Gears,"Governor, Turntable, VIC-0, VIC-1, VIC-2, VIC-3, VIC-4, VIC-5, VIC-6, Victor, VV-IX, VV-X, VV-XI, VV-XIV, VV-XVI, VV-XVII",FALSE,Title,Default Title,,,,,,,,TBL-SPNDL-DRV-GR-VIC-3029BPF-R,19.84466619,shopify,0,deny,manual,40.99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/products/TBL-SPNDL-DRV-GR-VIC-3029BPF-R_TOP.jpg?v=1672016805,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,13.75,draft
victor-governor-drive-gear,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0554/0236/4972/products/TBL-SPNDL-DRV-GR-VIC-3029BPF-R_BTTM.jpg?v=1672016810,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
victor-governor-spring-5-32-wide,"Victor Governor Ball (Weight) Spring 5/32"" 283PF","<p>Victor Governor Ball (Weight) Spring for:<br><br>Horn Machines<br><br><strong>Dimensions</strong><br><br>Length 2""<br>Width 5/32:<br>Thickness .008""</p>",thephonographshop,Hardware > Hardware Accessories > Springs,Springs,"Governor, Spring, Victor",TRUE,Title,Default Title,,,,,,,,GOV-BLL-SPR-VIC-283PF-R,45.359237,shopify,3,deny,manual,1.25,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/products/GOV-BLL-SPR-VIC-283PF-R.jpg?v=1642466928,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.35,active
reproducer-diaphragm-mica-2-9-16-2-5625,"Brunswick Reproducer Diaphragm Mica 2 9/16"" (2.5625)","Reproducer Diaphragm Mica 2 9/16"" (2.5625) for:<br><br>Brunswick<br>Manophone<br>Oro-Tone<br>Pathe Old Type<br>Remington<br>Sonora<br>World",thephonographshop,,Diaphragms,"Brunswick, Diaphragm, Reproducer",TRUE,Title,Default Title,,,,,,,,REP-DIA-HQ612-R,5.669904625,shopify,-12,continue,manual,9.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/products/REP-DIA-HQ612-RDRAWING.jpg?v=1675112023,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,3.5,active
reproducer-diaphragm-mica-2-3-16-2-1875,"Reproducer Diaphragm Mica 2 3/16"" (2.1875)","Reproducer Diaphragm Mica 2 3/16"" (2.1875) for:<br><br>Beacon<br>Brooks<br>Dalion<br>Franklin<br>Freeman<br>Lawson<br>Meteor<br>Mobley<br>New Type Pathe<br>Oro-Tone<br>Scotford<br>Serenade<br>Sonora<br>Superior<br>Surperior<br>Umantone<br>Universal<br>Widdicomb",thephonographshop,,Diaphragms,"Diaphragm, Reproducer",TRUE,Title,Default Title,,,,,,,,REP-DIA-HQ608-R,2.834952313,shopify,25,deny,manual,7.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/products/REP-DIA-HQ608-RDRAWING.png?v=1675111412,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,2.5,active
reproducer-diaphragm-mica-2-5-32-2-15625,"Columbia Graphonola Reproducer Diaphragm Mica 2 5/32"" (2.15625)","<p>Reproducer Diaphragm Mica 2 5/32"" (2.15625) for:<br><br> <span>Actual item may be slightly undersized from stated dimensions to allow for easier installation after decades of shrinkage.</span></p>
<p><br>Columbia No 6<br>Eueka<br>Fraad<br>Harmonola<br>Independent<br>Magniphone<br>Musola<br>Weser</p>",thephonographshop,,Diaphragms,"Columbia, Diaphragm, Reproducer",TRUE,Title,Default Title,,,,,,,,REP-DIA-HQ607-R,2.834952313,shopify,270,continue,manual,7.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/products/REP-DIA-HQ607-RDRAWING.jpg?v=1675111903,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,2.5,active
reproducer-diaphragm-mica-2-1-16-2-0625-with-no-hole,"Reproducer Diaphragm Mica 2 1/16"" (2.0625) with no hole","Reproducer Diaphragm Mica 2 1/16"" (2.0625) for:<br data-mce-fragment=""1""><br data-mce-fragment=""1""><em>Actual item may be slightly undersized from stated dimensions to allow for easier installation after decades of shrinkage.</em><br data-mce-fragment=""1""><br data-mce-fragment=""1"">Arionola;<br data-mce-fragment=""1"">Burrowes;<br data-mce-fragment=""1"">Cecilian;<br data-mce-fragment=""1"">Columbia No 12;<br data-mce-fragment=""1"">Domestic;<br data-mce-fragment=""1"">Empire;<br data-mce-fragment=""1"">Excelsior;<br data-mce-fragment=""1"">Granby;<br data-mce-fragment=""1"">Heineman;<br data-mce-fragment=""1"">Kent;<br data-mce-fragment=""1"">Kimball;<br data-mce-fragment=""1"">Mandel;<br data-mce-fragment=""1"">Manophone;<br data-mce-fragment=""1"">Meisselbach No 6;<br data-mce-fragment=""1"">Meteor;<br data-mce-fragment=""1"">Perfection;<br data-mce-fragment=""1"">Portophone;<br data-mce-fragment=""1"">Regent;<br data-mce-fragment=""1"">Rishel;<br data-mce-fragment=""1"">Vitanola",thephonographshop,,Diaphragms,"Diaphragm, Reproducer",TRUE,Title,Default Title,,,,,,,,REP-DIA-HQ605NH-R,2.834952313,shopify,1007,deny,manual,6,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0554/0236/4972/products/REP-DIA-HQ605NH-RDRAWING.jpg?v=1675112376,1,,FALSE,,,,,,,,,,,,,,,,,Reproduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,2.36,active
